"","lon","lat","id"
"36964",21.75,43.25,"midlat"
"36965",21.25,45.25,"midlat"
"36966",20.25,43.75,"midlat"
"36967",20.25,44.25,"midlat"
"36968",19.75,44.25,"midlat"
"36969",21.25,43.75,"midlat"
"36970",20.25,45.25,"midlat"
"36971",19.75,45.25,"midlat"
"36972",21.25,44.25,"midlat"
"36973",20.75,45.75,"midlat"
"36974",22.25,43.75,"midlat"
"36975",20.75,45.25,"midlat"
"36976",19.75,43.75,"midlat"
"36977",23.25,43.25,"midlat"
"36978",24.25,42.75,"midlat"
"36979",26.25,41.75,"midlat"
"36980",27.75,42.75,"midlat"
"36981",27.75,43.75,"midlat"
"36982",26.25,42.75,"midlat"
"36983",23.75,41.75,"midlat"
"36984",23.75,42.75,"midlat"
"36985",26.25,42.25,"midlat"
"36986",23.25,41.75,"midlat"
"36987",24.75,42.75,"midlat"
"36988",22.75,42.75,"midlat"
"36989",25.25,42.25,"midlat"
"36990",26.75,43.25,"midlat"
"36991",24.75,43.25,"midlat"
"36992",28.25,43.75,"midlat"
"36993",25.25,41.75,"midlat"
"36994",27.25,43.75,"midlat"
"36995",27.75,43.25,"midlat"
"36996",25.75,43.25,"midlat"
"36997",24.25,42.25,"midlat"
"36998",25.25,42.75,"midlat"
"36999",26.25,43.75,"midlat"
"37000",23.25,43.75,"midlat"
"37001",24.25,41.75,"midlat"
"37002",26.75,43.75,"midlat"
"37003",23.25,42.75,"midlat"
"37004",24.75,42.25,"midlat"
"37005",27.25,42.75,"midlat"
"37006",27.75,42.25,"midlat"
"37007",23.25,42.25,"midlat"
"37008",25.75,43.75,"midlat"
"37009",25.25,43.25,"midlat"
"37010",24.75,41.75,"midlat"
"37011",25.75,42.75,"midlat"
"37012",26.25,43.25,"midlat"
"37013",23.75,42.25,"midlat"
"37014",26.75,42.25,"midlat"
"37015",26.75,42.75,"midlat"
"37016",25.75,41.75,"midlat"
"37017",24.25,43.25,"midlat"
"37018",25.75,42.25,"midlat"
"37019",22.75,43.75,"midlat"
"37020",22.75,42.25,"midlat"
"37021",23.75,43.25,"midlat"
"37022",27.25,42.25,"midlat"
"37023",27.25,43.25,"midlat"
"37024",33.25,34.75,"midlat"
"37025",32.75,34.75,"midlat"
"37026",33.75,35.25,"midlat"
"37027",33.25,35.25,"midlat"
"37028",31.25,23.25,"lowlat"
"37029",31.75,23.25,"lowlat"
"37030",30.75,23.25,"lowlat"
"37031",26.25,23.25,"lowlat"
"37032",30.25,23.75,"midlat"
"37033",32.75,23.25,"lowlat"
"37034",34.75,22.25,"lowlat"
"37035",35.25,22.25,"lowlat"
"37036",31.25,28.25,"midlat"
"37037",27.75,23.75,"midlat"
"37038",34.75,29.25,"midlat"
"37039",28.75,23.25,"lowlat"
"37040",29.75,30.75,"midlat"
"37041",28.25,23.25,"lowlat"
"37042",31.75,30.25,"midlat"
"37043",31.75,23.75,"midlat"
"37044",28.25,23.75,"midlat"
"37045",30.75,22.75,"lowlat"
"37046",27.25,30.25,"midlat"
"37047",34.25,22.25,"lowlat"
"37048",27.75,23.25,"lowlat"
"37049",35.75,22.25,"lowlat"
"37050",27.25,23.75,"midlat"
"37051",29.25,28.25,"midlat"
"37052",28.75,22.75,"lowlat"
"37053",26.25,30.25,"midlat"
"37054",25.75,24.25,"midlat"
"37055",33.25,22.25,"lowlat"
"37056",25.75,23.25,"lowlat"
"37057",30.75,23.75,"midlat"
"37058",28.25,29.75,"midlat"
"37059",27.75,30.25,"midlat"
"37060",35.75,22.75,"lowlat"
"37061",29.75,29.75,"midlat"
"37062",29.25,29.75,"midlat"
"37063",25.75,28.75,"midlat"
"37064",25.25,28.75,"midlat"
"37065",28.75,28.25,"midlat"
"37066",33.75,29.75,"midlat"
"37067",27.25,23.25,"lowlat"
"37068",31.25,22.75,"lowlat"
"37069",32.75,30.25,"midlat"
"37070",29.75,22.75,"lowlat"
"37071",33.75,22.25,"lowlat"
"37072",26.25,27.25,"midlat"
"37073",34.25,28.75,"midlat"
"37074",29.25,22.75,"lowlat"
"37075",27.75,22.75,"lowlat"
"37076",34.75,24.25,"midlat"
"37077",26.75,22.75,"lowlat"
"37078",29.25,23.25,"lowlat"
"37079",33.25,30.25,"midlat"
"37080",32.75,24.75,"midlat"
"37081",25.75,27.75,"midlat"
"37082",32.25,31.25,"midlat"
"37083",26.75,28.25,"midlat"
"37084",33.25,29.75,"midlat"
"37085",32.25,30.25,"midlat"
"37086",27.75,30.75,"midlat"
"37087",32.75,26.75,"midlat"
"37088",26.75,30.25,"midlat"
"37089",34.25,29.25,"midlat"
"37090",29.75,23.25,"lowlat"
"37091",25.75,24.75,"midlat"
"37092",31.75,28.25,"midlat"
"37093",34.75,29.75,"midlat"
"37094",34.25,27.75,"midlat"
"37095",34.25,29.75,"midlat"
"37096",32.25,25.25,"midlat"
"37097",31.75,28.75,"midlat"
"37098",31.75,22.75,"lowlat"
"37099",25.75,29.25,"midlat"
"37100",29.25,23.75,"midlat"
"37101",25.75,22.75,"lowlat"
"37102",27.75,29.25,"midlat"
"37103",26.25,28.75,"midlat"
"37104",27.25,25.25,"midlat"
"37105",34.25,23.25,"lowlat"
"37106",30.75,30.75,"midlat"
"37107",30.25,22.75,"lowlat"
"37108",35.25,24.25,"midlat"
"37109",27.25,27.75,"midlat"
"37110",28.25,30.75,"midlat"
"37111",29.25,30.75,"midlat"
"37112",26.75,29.75,"midlat"
"37113",25.25,25.75,"midlat"
"37114",33.75,28.75,"midlat"
"37115",27.25,29.75,"midlat"
"37116",27.25,22.75,"lowlat"
"37117",32.75,22.75,"lowlat"
"37118",30.25,29.75,"midlat"
"37119",26.75,23.75,"midlat"
"37120",28.25,27.75,"midlat"
"37121",36.25,22.25,"lowlat"
"37122",32.75,22.25,"lowlat"
"37123",30.75,29.25,"midlat"
"37124",27.25,29.25,"midlat"
"37125",33.25,27.25,"midlat"
"37126",34.75,22.75,"lowlat"
"37127",35.25,22.75,"lowlat"
"37128",25.25,24.75,"midlat"
"37129",26.75,23.25,"lowlat"
"37130",28.25,24.25,"midlat"
"37131",32.25,30.75,"midlat"
"37132",27.25,24.25,"midlat"
"37133",33.25,23.25,"lowlat"
"37134",31.75,30.75,"midlat"
"37135",31.25,23.75,"midlat"
"37136",31.25,29.75,"midlat"
"37137",27.75,27.25,"midlat"
"37138",30.25,28.75,"midlat"
"37139",33.75,28.25,"midlat"
"37140",25.25,29.25,"midlat"
"37141",29.25,28.75,"midlat"
"37142",26.75,29.25,"midlat"
"37143",30.75,28.75,"midlat"
"37144",28.25,22.75,"lowlat"
"37145",25.25,23.25,"lowlat"
"37146",28.75,29.25,"midlat"
"37147",31.25,28.75,"midlat"
"37148",28.25,29.25,"midlat"
"37149",34.25,31.25,"midlat"
"37150",25.75,23.75,"midlat"
"37151",26.25,25.25,"midlat"
"37152",27.25,27.25,"midlat"
"37153",32.25,26.75,"midlat"
"37154",33.75,26.25,"midlat"
"37155",28.75,27.25,"midlat"
"37156",28.25,25.75,"midlat"
"37157",30.75,29.75,"midlat"
"37158",28.75,29.75,"midlat"
"37159",26.25,23.75,"midlat"
"37160",32.25,22.75,"lowlat"
"37161",32.75,27.25,"midlat"
"37162",30.25,23.25,"lowlat"
"37163",29.25,29.25,"midlat"
"37164",26.25,27.75,"midlat"
"37165",28.75,30.75,"midlat"
"37166",25.25,22.25,"lowlat"
"37167",33.25,27.75,"midlat"
"37168",30.75,30.25,"midlat"
"37169",32.75,30.75,"midlat"
"37170",27.75,24.25,"midlat"
"37171",25.25,22.75,"lowlat"
"37172",31.25,22.25,"lowlat"
"37173",30.25,22.25,"lowlat"
"37174",26.75,24.25,"midlat"
"37175",34.25,25.75,"midlat"
"37176",25.25,23.75,"midlat"
"37177",32.25,22.25,"lowlat"
"37178",30.25,24.75,"midlat"
"37179",28.75,24.75,"midlat"
"37180",29.75,28.75,"midlat"
"37181",28.25,28.75,"midlat"
"37182",35.25,23.75,"midlat"
"37183",26.25,29.25,"midlat"
"37184",34.25,28.25,"midlat"
"37185",26.25,22.75,"lowlat"
"37186",32.75,24.25,"midlat"
"37187",34.25,24.25,"midlat"
"37188",29.25,25.25,"midlat"
"37189",32.75,28.75,"midlat"
"37190",31.75,31.25,"midlat"
"37191",31.25,26.75,"midlat"
"37192",25.75,25.25,"midlat"
"37193",25.25,29.75,"midlat"
"37194",33.25,28.75,"midlat"
"37195",31.75,25.25,"midlat"
"37196",31.25,29.25,"midlat"
"37197",25.25,30.25,"midlat"
"37198",25.75,30.25,"midlat"
"37199",33.75,29.25,"midlat"
"37200",33.75,27.25,"midlat"
"37201",31.25,27.25,"midlat"
"37202",32.25,27.25,"midlat"
"37203",26.75,27.75,"midlat"
"37204",29.75,27.25,"midlat"
"37205",33.25,22.75,"lowlat"
"37206",30.25,30.25,"midlat"
"37207",26.75,30.75,"midlat"
"37208",26.25,30.75,"midlat"
"37209",26.25,24.25,"midlat"
"37210",30.75,22.25,"lowlat"
"37211",30.25,30.75,"midlat"
"37212",33.75,23.25,"lowlat"
"37213",26.25,22.25,"lowlat"
"37214",28.75,22.25,"lowlat"
"37215",26.75,28.75,"midlat"
"37216",30.75,28.25,"midlat"
"37217",31.75,22.25,"lowlat"
"37218",32.25,28.25,"midlat"
"37219",29.75,28.25,"midlat"
"37220",29.75,24.75,"midlat"
"37221",29.25,24.75,"midlat"
"37222",31.25,24.25,"midlat"
"37223",28.75,28.75,"midlat"
"37224",32.25,24.25,"midlat"
"37225",27.75,25.25,"midlat"
"37226",30.25,29.25,"midlat"
"37227",32.25,28.75,"midlat"
"37228",33.75,24.25,"midlat"
"37229",33.25,24.25,"midlat"
"37230",31.75,26.75,"midlat"
"37231",33.25,26.75,"midlat"
"37232",25.75,27.25,"midlat"
"37233",26.75,27.25,"midlat"
"37234",26.25,28.25,"midlat"
"37235",33.75,22.75,"lowlat"
"37236",30.75,25.25,"midlat"
"37237",26.25,29.75,"midlat"
"37238",31.75,29.25,"midlat"
"37239",33.25,29.25,"midlat"
"37240",32.25,29.25,"midlat"
"37241",27.75,25.75,"midlat"
"37242",27.75,27.75,"midlat"
"37243",30.25,27.25,"midlat"
"37244",28.75,24.25,"midlat"
"37245",25.25,27.75,"midlat"
"37246",31.25,30.25,"midlat"
"37247",29.25,26.75,"midlat"
"37248",34.75,23.75,"midlat"
"37249",25.25,24.25,"midlat"
"37250",32.25,23.25,"lowlat"
"37251",28.25,22.25,"lowlat"
"37252",29.75,22.25,"lowlat"
"37253",26.75,22.25,"lowlat"
"37254",27.25,28.75,"midlat"
"37255",29.25,27.75,"midlat"
"37256",26.75,26.75,"midlat"
"37257",26.75,25.25,"midlat"
"37258",30.25,24.25,"midlat"
"37259",32.25,23.75,"midlat"
"37260",25.25,27.25,"midlat"
"37261",28.75,23.75,"midlat"
"37262",32.75,28.25,"midlat"
"37263",30.75,24.25,"midlat"
"37264",33.25,30.75,"midlat"
"37265",29.75,29.25,"midlat"
"37266",32.25,24.75,"midlat"
"37267",30.75,24.75,"midlat"
"37268",30.25,31.25,"midlat"
"37269",31.25,24.75,"midlat"
"37270",30.75,27.25,"midlat"
"37271",26.25,26.75,"midlat"
"37272",30.75,26.75,"midlat"
"37273",33.75,26.75,"midlat"
"37274",29.25,24.25,"midlat"
"37275",31.75,27.75,"midlat"
"37276",31.25,25.25,"midlat"
"37277",30.25,25.25,"midlat"
"37278",27.25,25.75,"midlat"
"37279",26.75,25.75,"midlat"
"37280",28.75,25.75,"midlat"
"37281",32.75,25.25,"midlat"
"37282",33.75,24.75,"midlat"
"37283",32.75,25.75,"midlat"
"37284",29.25,27.25,"midlat"
"37285",27.75,26.75,"midlat"
"37286",33.75,25.75,"midlat"
"37287",33.25,26.25,"midlat"
"37288",27.75,28.75,"midlat"
"37289",29.25,22.25,"lowlat"
"37290",28.25,30.25,"midlat"
"37291",32.75,29.75,"midlat"
"37292",27.25,22.25,"lowlat"
"37293",30.25,27.75,"midlat"
"37294",32.25,27.75,"midlat"
"37295",29.75,27.75,"midlat"
"37296",30.75,31.25,"midlat"
"37297",27.25,28.25,"midlat"
"37298",25.25,26.25,"midlat"
"37299",31.25,30.75,"midlat"
"37300",29.75,26.25,"midlat"
"37301",30.25,25.75,"midlat"
"37302",25.25,25.25,"midlat"
"37303",31.75,24.25,"midlat"
"37304",26.75,24.75,"midlat"
"37305",34.25,30.75,"midlat"
"37306",28.75,25.25,"midlat"
"37307",28.25,25.25,"midlat"
"37308",32.75,26.25,"midlat"
"37309",31.75,27.25,"midlat"
"37310",30.75,26.25,"midlat"
"37311",34.25,25.25,"midlat"
"37312",25.75,26.25,"midlat"
"37313",25.25,26.75,"midlat"
"37314",34.25,30.25,"midlat"
"37315",34.25,22.75,"lowlat"
"37316",32.25,29.75,"midlat"
"37317",25.75,29.75,"midlat"
"37318",27.75,29.75,"midlat"
"37319",34.75,24.75,"midlat"
"37320",34.25,24.75,"midlat"
"37321",28.75,26.25,"midlat"
"37322",31.75,25.75,"midlat"
"37323",26.25,25.75,"midlat"
"37324",28.75,26.75,"midlat"
"37325",35.25,23.25,"lowlat"
"37326",33.75,25.25,"midlat"
"37327",29.25,26.25,"midlat"
"37328",34.25,23.75,"midlat"
"37329",28.25,24.75,"midlat"
"37330",27.75,22.25,"lowlat"
"37331",32.75,27.75,"midlat"
"37332",27.75,28.25,"midlat"
"37333",27.25,26.25,"midlat"
"37334",31.75,24.75,"midlat"
"37335",31.25,31.25,"midlat"
"37336",31.75,26.25,"midlat"
"37337",26.25,31.25,"midlat"
"37338",28.75,27.75,"midlat"
"37339",30.25,28.25,"midlat"
"37340",27.25,26.75,"midlat"
"37341",25.75,26.75,"midlat"
"37342",26.75,31.25,"midlat"
"37343",25.75,25.75,"midlat"
"37344",29.75,26.75,"midlat"
"37345",33.75,23.75,"midlat"
"37346",28.25,26.75,"midlat"
"37347",32.75,23.75,"midlat"
"37348",31.25,27.75,"midlat"
"37349",30.75,25.75,"midlat"
"37350",32.25,25.75,"midlat"
"37351",30.75,27.75,"midlat"
"37352",28.75,30.25,"midlat"
"37353",29.75,25.25,"midlat"
"37354",33.25,24.75,"midlat"
"37355",26.25,26.25,"midlat"
"37356",25.25,28.25,"midlat"
"37357",27.25,31.25,"midlat"
"37358",32.25,26.25,"midlat"
"37359",28.25,28.25,"midlat"
"37360",30.25,26.25,"midlat"
"37361",33.75,30.25,"midlat"
"37362",31.75,29.75,"midlat"
"37363",33.25,23.75,"midlat"
"37364",27.75,24.75,"midlat"
"37365",30.25,26.75,"midlat"
"37366",33.75,30.75,"midlat"
"37367",27.25,24.75,"midlat"
"37368",26.25,24.75,"midlat"
"37369",26.75,26.25,"midlat"
"37370",27.25,30.75,"midlat"
"37371",31.25,25.75,"midlat"
"37372",29.25,25.75,"midlat"
"37373",28.25,27.25,"midlat"
"37374",33.25,25.25,"midlat"
"37375",25.25,31.25,"midlat"
"37376",25.75,28.25,"midlat"
"37377",25.75,22.25,"lowlat"
"37378",25.25,30.75,"midlat"
"37379",25.75,31.25,"midlat"
"37380",29.75,25.75,"midlat"
"37381",33.25,25.75,"midlat"
"37382",31.25,26.25,"midlat"
"37383",34.75,23.25,"lowlat"
"37384",28.25,26.25,"midlat"
"37385",29.75,30.25,"midlat"
"37386",29.75,23.75,"midlat"
"37387",29.25,30.25,"midlat"
"37388",25.75,30.75,"midlat"
"37389",27.75,26.25,"midlat"
"37390",29.75,24.25,"midlat"
"37391",42.75,42.25,"midlat"
"37392",44.75,41.75,"midlat"
"37393",43.25,42.25,"midlat"
"37394",43.75,42.75,"midlat"
"37395",43.25,42.75,"midlat"
"37396",43.75,42.25,"midlat"
"37397",43.75,41.75,"midlat"
"37398",41.25,43.25,"midlat"
"37399",42.75,42.75,"midlat"
"37400",44.25,41.75,"midlat"
"37401",42.25,42.25,"midlat"
"37402",42.25,42.75,"midlat"
"37403",44.25,42.25,"midlat"
"37404",45.75,41.75,"midlat"
"37405",41.75,42.75,"midlat"
"37406",45.25,42.25,"midlat"
"37407",45.25,41.75,"midlat"
"37408",42.75,41.75,"midlat"
"37409",41.75,42.25,"midlat"
"37410",40.75,43.25,"midlat"
"37411",43.25,41.75,"midlat"
"37412",44.75,42.25,"midlat"
"37413",41.75,41.75,"midlat"
"37414",42.25,41.75,"midlat"
"37415",44.25,41.25,"midlat"
"37416",46.25,41.25,"midlat"
"37417",46.25,41.75,"midlat"
"37418",43.75,41.25,"midlat"
"37419",22.75,39.25,"midlat"
"37420",21.25,38.75,"midlat"
"37421",22.25,38.75,"midlat"
"37422",24.75,41.25,"midlat"
"37423",21.25,39.75,"midlat"
"37424",25.75,41.25,"midlat"
"37425",20.75,39.75,"midlat"
"37426",22.25,39.25,"midlat"
"37427",21.75,39.75,"midlat"
"37428",23.25,39.25,"midlat"
"37429",22.25,39.75,"midlat"
"37430",22.75,37.75,"midlat"
"37431",22.75,36.75,"midlat"
"37432",21.75,38.75,"midlat"
"37433",25.25,41.25,"midlat"
"37434",21.75,37.25,"midlat"
"37435",21.75,40.75,"midlat"
"37436",24.25,41.25,"midlat"
"37437",21.25,39.25,"midlat"
"37438",22.75,38.75,"midlat"
"37439",23.75,35.25,"midlat"
"37440",25.75,35.25,"midlat"
"37441",22.25,40.75,"midlat"
"37442",23.25,40.75,"midlat"
"37443",22.75,37.25,"midlat"
"37444",22.25,37.75,"midlat"
"37445",24.75,35.25,"midlat"
"37446",23.25,38.25,"midlat"
"37447",26.25,41.25,"midlat"
"37448",22.25,37.25,"midlat"
"37449",23.25,41.25,"midlat"
"37450",22.25,40.25,"midlat"
"37451",26.25,39.25,"midlat"
"37452",22.75,40.75,"midlat"
"37453",20.75,39.25,"midlat"
"37454",25.25,35.25,"midlat"
"37455",20.75,40.25,"midlat"
"37456",21.75,37.75,"midlat"
"37457",24.25,35.25,"midlat"
"37458",21.25,40.75,"midlat"
"37459",26.75,37.75,"midlat"
"37460",26.25,35.25,"midlat"
"37461",23.75,38.25,"midlat"
"37462",23.75,40.25,"midlat"
"37463",23.75,41.25,"midlat"
"37464",21.25,40.25,"midlat"
"37465",21.75,40.25,"midlat"
"37466",22.75,39.75,"midlat"
"37467",24.25,38.25,"midlat"
"37468",21.75,39.25,"midlat"
"37469",21.75,38.25,"midlat"
"37470",35.25,33.25,"midlat"
"37471",35.75,34.25,"midlat"
"37472",36.25,34.25,"midlat"
"37473",35.75,33.75,"midlat"
"37474",39.75,34.75,"midlat"
"37475",40.75,34.75,"midlat"
"37476",38.25,34.75,"midlat"
"37477",38.25,35.25,"midlat"
"37478",39.25,34.75,"midlat"
"37479",40.25,35.25,"midlat"
"37480",39.75,35.25,"midlat"
"37481",38.25,35.75,"midlat"
"37482",36.75,36.25,"midlat"
"37483",37.75,36.75,"midlat"
"37484",37.75,34.75,"midlat"
"37485",40.25,34.75,"midlat"
"37486",38.75,36.75,"midlat"
"37487",37.25,33.25,"midlat"
"37488",36.75,33.75,"midlat"
"37489",36.75,35.25,"midlat"
"37490",39.75,36.25,"midlat"
"37491",36.25,33.75,"midlat"
"37492",36.75,34.25,"midlat"
"37493",40.25,36.75,"midlat"
"37494",37.25,34.25,"midlat"
"37495",37.25,35.75,"midlat"
"37496",36.25,35.25,"midlat"
"37497",41.25,36.75,"midlat"
"37498",38.75,34.75,"midlat"
"37499",36.25,35.75,"midlat"
"37500",40.25,36.25,"midlat"
"37501",39.25,35.25,"midlat"
"37502",39.75,36.75,"midlat"
"37503",39.25,36.25,"midlat"
"37504",40.25,35.75,"midlat"
"37505",38.75,35.75,"midlat"
"37506",39.25,33.75,"midlat"
"37507",36.75,36.75,"midlat"
"37508",39.25,34.25,"midlat"
"37509",37.25,33.75,"midlat"
"37510",38.25,33.75,"midlat"
"37511",36.75,35.75,"midlat"
"37512",37.75,33.25,"midlat"
"37513",37.75,35.25,"midlat"
"37514",36.25,34.75,"midlat"
"37515",37.75,33.75,"midlat"
"37516",36.25,32.75,"midlat"
"37517",41.25,35.75,"midlat"
"37518",37.25,34.75,"midlat"
"37519",41.25,35.25,"midlat"
"37520",39.75,35.75,"midlat"
"37521",40.75,35.25,"midlat"
"37522",37.75,34.25,"midlat"
"37523",35.75,32.75,"midlat"
"37524",37.75,36.25,"midlat"
"37525",38.25,34.25,"midlat"
"37526",39.75,34.25,"midlat"
"37527",37.25,35.25,"midlat"
"37528",37.25,36.25,"midlat"
"37529",35.75,33.25,"midlat"
"37530",41.75,36.75,"midlat"
"37531",38.75,36.25,"midlat"
"37532",38.75,34.25,"midlat"
"37533",40.75,36.25,"midlat"
"37534",38.75,35.25,"midlat"
"37535",37.75,35.75,"midlat"
"37536",38.75,33.75,"midlat"
"37537",38.25,33.25,"midlat"
"37538",36.75,33.25,"midlat"
"37539",40.75,35.75,"midlat"
"37540",36.25,33.25,"midlat"
"37541",39.25,35.75,"midlat"
"37542",37.25,32.75,"midlat"
"37543",40.75,36.75,"midlat"
"37544",41.25,36.25,"midlat"
"37545",36.75,34.75,"midlat"
"37546",38.25,36.75,"midlat"
"37547",36.75,32.75,"midlat"
"37548",38.25,36.25,"midlat"
"37549",40.25,34.25,"midlat"
"37550",32.25,37.25,"midlat"
"37551",35.25,36.75,"midlat"
"37552",36.25,36.25,"midlat"
"37553",33.75,36.25,"midlat"
"37554",33.25,36.75,"midlat"
"37555",31.75,36.75,"midlat"
"37556",41.25,38.25,"midlat"
"37557",35.75,38.75,"midlat"
"37558",36.75,38.25,"midlat"
"37559",35.25,38.75,"midlat"
"37560",40.25,37.75,"midlat"
"37561",34.25,36.75,"midlat"
"37562",32.25,36.75,"midlat"
"37563",28.25,36.75,"midlat"
"37564",34.75,38.25,"midlat"
"37565",27.75,37.25,"midlat"
"37566",36.25,38.25,"midlat"
"37567",37.75,38.25,"midlat"
"37568",38.25,38.25,"midlat"
"37569",33.25,36.25,"midlat"
"37570",33.75,38.75,"midlat"
"37571",36.25,38.75,"midlat"
"37572",30.25,36.75,"midlat"
"37573",31.75,38.75,"midlat"
"37574",33.75,36.75,"midlat"
"37575",35.75,38.25,"midlat"
"37576",35.75,40.75,"midlat"
"37577",32.75,36.75,"midlat"
"37578",28.25,37.25,"midlat"
"37579",28.75,37.25,"midlat"
"37580",40.75,37.75,"midlat"
"37581",29.75,38.25,"midlat"
"37582",39.75,37.75,"midlat"
"37583",29.75,36.25,"midlat"
"37584",31.25,38.25,"midlat"
"37585",38.75,38.25,"midlat"
"37586",32.25,38.25,"midlat"
"37587",36.25,37.25,"midlat"
"37588",27.75,36.75,"midlat"
"37589",32.75,40.75,"midlat"
"37590",37.75,37.75,"midlat"
"37591",29.25,36.75,"midlat"
"37592",32.75,37.25,"midlat"
"37593",37.25,37.25,"midlat"
"37594",39.75,37.25,"midlat"
"37595",35.25,37.75,"midlat"
"37596",37.25,37.75,"midlat"
"37597",39.25,37.75,"midlat"
"37598",38.75,39.25,"midlat"
"37599",33.25,38.75,"midlat"
"37600",44.75,37.25,"midlat"
"37601",29.25,37.25,"midlat"
"37602",33.75,37.25,"midlat"
"37603",40.25,40.75,"midlat"
"37604",29.75,36.75,"midlat"
"37605",41.25,37.75,"midlat"
"37606",36.75,37.75,"midlat"
"37607",28.75,37.75,"midlat"
"37608",33.25,41.25,"midlat"
"37609",32.75,36.25,"midlat"
"37610",32.75,38.25,"midlat"
"37611",28.75,38.25,"midlat"
"37612",35.25,37.25,"midlat"
"37613",34.25,39.75,"midlat"
"37614",34.75,37.25,"midlat"
"37615",36.25,39.25,"midlat"
"37616",32.75,37.75,"midlat"
"37617",32.25,37.75,"midlat"
"37618",34.25,37.25,"midlat"
"37619",43.25,40.75,"midlat"
"37620",31.25,37.75,"midlat"
"37621",28.25,37.75,"midlat"
"37622",41.75,37.25,"midlat"
"37623",33.75,41.25,"midlat"
"37624",27.75,38.75,"midlat"
"37625",38.25,37.25,"midlat"
"37626",29.25,38.25,"midlat"
"37627",28.25,38.25,"midlat"
"37628",31.75,38.25,"midlat"
"37629",38.75,37.25,"midlat"
"37630",34.25,38.25,"midlat"
"37631",33.75,38.25,"midlat"
"37632",30.75,37.75,"midlat"
"37633",38.25,37.75,"midlat"
"37634",36.25,37.75,"midlat"
"37635",33.25,37.75,"midlat"
"37636",26.75,38.25,"midlat"
"37637",36.75,37.25,"midlat"
"37638",27.25,38.75,"midlat"
"37639",38.75,37.75,"midlat"
"37640",29.25,38.75,"midlat"
"37641",32.75,38.75,"midlat"
"37642",26.75,39.25,"midlat"
"37643",33.25,39.25,"midlat"
"37644",31.25,37.25,"midlat"
"37645",33.25,38.25,"midlat"
"37646",34.75,41.25,"midlat"
"37647",33.25,37.25,"midlat"
"37648",30.25,38.25,"midlat"
"37649",33.75,40.75,"midlat"
"37650",40.75,40.25,"midlat"
"37651",29.25,37.75,"midlat"
"37652",39.75,39.25,"midlat"
"37653",27.75,37.75,"midlat"
"37654",37.75,39.25,"midlat"
"37655",29.75,39.75,"midlat"
"37656",40.25,39.25,"midlat"
"37657",35.25,41.75,"midlat"
"37658",36.75,40.75,"midlat"
"37659",38.25,39.75,"midlat"
"37660",37.75,39.75,"midlat"
"37661",36.25,36.75,"midlat"
"37662",28.75,40.25,"midlat"
"37663",41.25,39.75,"midlat"
"37664",40.75,37.25,"midlat"
"37665",35.75,37.75,"midlat"
"37666",34.75,37.75,"midlat"
"37667",34.25,37.75,"midlat"
"37668",33.25,40.75,"midlat"
"37669",26.75,41.25,"midlat"
"37670",32.25,40.75,"midlat"
"37671",35.25,38.25,"midlat"
"37672",31.25,40.75,"midlat"
"37673",30.75,38.25,"midlat"
"37674",31.75,40.75,"midlat"
"37675",35.25,40.25,"midlat"
"37676",39.25,37.25,"midlat"
"37677",41.25,40.25,"midlat"
"37678",27.25,41.75,"midlat"
"37679",31.75,41.25,"midlat"
"37680",32.75,41.25,"midlat"
"37681",31.25,38.75,"midlat"
"37682",34.25,41.25,"midlat"
"37683",40.75,38.25,"midlat"
"37684",39.75,40.75,"midlat"
"37685",35.25,40.75,"midlat"
"37686",26.25,39.75,"midlat"
"37687",41.75,40.75,"midlat"
"37688",36.75,41.25,"midlat"
"37689",35.75,36.75,"midlat"
"37690",31.75,37.25,"midlat"
"37691",41.25,39.25,"midlat"
"37692",27.25,37.75,"midlat"
"37693",38.25,39.25,"midlat"
"37694",29.75,37.25,"midlat"
"37695",26.25,40.25,"midlat"
"37696",36.75,39.25,"midlat"
"37697",36.25,39.75,"midlat"
"37698",31.75,37.75,"midlat"
"37699",26.25,40.75,"midlat"
"37700",43.25,41.25,"midlat"
"37701",29.75,37.75,"midlat"
"37702",40.75,39.25,"midlat"
"37703",30.25,37.75,"midlat"
"37704",35.75,39.75,"midlat"
"37705",33.75,37.75,"midlat"
"37706",27.25,38.25,"midlat"
"37707",42.25,39.75,"midlat"
"37708",27.75,38.25,"midlat"
"37709",40.75,39.75,"midlat"
"37710",34.75,40.25,"midlat"
"37711",43.25,39.25,"midlat"
"37712",40.25,37.25,"midlat"
"37713",43.75,39.25,"midlat"
"37714",41.25,37.25,"midlat"
"37715",30.25,40.25,"midlat"
"37716",27.25,40.75,"midlat"
"37717",30.25,40.75,"midlat"
"37718",42.25,40.25,"midlat"
"37719",27.75,41.25,"midlat"
"37720",32.25,41.25,"midlat"
"37721",28.25,38.75,"midlat"
"37722",34.25,38.75,"midlat"
"37723",34.75,38.75,"midlat"
"37724",37.25,40.75,"midlat"
"37725",38.25,40.75,"midlat"
"37726",29.75,38.75,"midlat"
"37727",31.25,39.25,"midlat"
"37728",42.25,40.75,"midlat"
"37729",37.25,36.75,"midlat"
"37730",30.75,37.25,"midlat"
"37731",41.25,41.25,"midlat"
"37732",41.75,39.25,"midlat"
"37733",30.25,37.25,"midlat"
"37734",31.25,39.75,"midlat"
"37735",41.75,41.25,"midlat"
"37736",40.75,38.75,"midlat"
